LOCALIDAD,FECHA,HORA,DV,DR,RV,RR,TEMP,HR,PA,PPT,RS
CUMBRES,12/04/2026,0.1875,266,212,1.6,3.6,18.8,0,928.8,0,0
CUMBRES,12/04/2026,0.180555556,197,190,3.1,5.4,18.8,0,928.7,0,0
CUMBRES,12/04/2026,0.173611111,252,298,2.5,5.8,18.7,0,928.6,0,0
CUMBRES,12/04/2026,0.166666667,209,196,3.4,7.6,18.7,0,928.7,0,0
CUMBRES,12/04/2026,0.159722222,218,184,1.3,5.4,18.8,0,928.8,0,0
CUMBRES,12/04/2026,0.152777778,72,72,0.7,2.5,18.8,0,928.8,0,0
CUMBRES,12/04/2026,0.145833333,210,195,2.9,6.5,18.8,0,928.9,0,0
CUMBRES,12/04/2026,0.138888889,268,239,0.8,3.6,18.8,0,928.9,0,0
CUMBRES,12/04/2026,0.131944444,198,223,2.9,6.1,18.8,2,929,0,0
CUMBRES,12/04/2026,0.125,291,310,2.4,3.6,18.9,16,929,0,0
CUMBRES,12/04/2026,0.118055556,224,196,3.1,5.4,19.2,1,929.1,0,0
CUMBRES,12/04/2026,0.111111111,248,178,2.1,4.7,19.3,1,929.2,0,0
CUMBRES,12/04/2026,0.104166667,237,207,2.1,5,19.5,24,929.3,0,0
CUMBRES,12/04/2026,0.097222222,234,211,1.3,4.3,19.8,10,929.4,0,0
CUMBRES,12/04/2026,0.090277778,225,172,2.5,4,20,0,929.5,0,0
CUMBRES,12/04/2026,0.083333333,289,342,1.9,3.2,20,0,929.7,0,0
CUMBRES,12/04/2026,0.076388889,193,190,2.3,4.3,20.1,0,929.9,0,0
CUMBRES,12/04/2026,0.069444444,353,29,2,8.6,20,5,930,0,0
CUMBRES,12/04/2026,0.0625,320,332,0.9,2.9,20.1,21,930,0,0
CUMBRES,12/04/2026,0.055555556,202,198,0.9,2.5,20.1,35,930.1,0,0
CUMBRES,12/04/2026,0.048611111,161,58,0.9,2.9,20.2,48,930.3,0,0
CUMBRES,12/04/2026,0.041666667,227,216,2.4,5.8,20.3,57,930.5,0,0
CUMBRES,12/04/2026,0.034722222,212,48,2.7,11.9,20.3,60,930.6,0,0
CUMBRES,12/04/2026,0.027777778,93,45,3.3,11.2,20.4,68,930.6,0.2,0
CUMBRES,12/04/2026,0.020833333,15,348,5.1,17.3,20.4,62,930.4,0,0
CUMBRES,12/04/2026,0.013888889,12,15,12.8,33.8,20.4,51,930.5,0,0
CUMBRES,12/04/2026,0.006944444,76,67,4,13.7,20.4,54,931.2,0,0
CUMBRES,12/04/2026,0,19,350,4.3,12.2,20.4,59,931.3,0,0
CUMBRES,11/04/2026,0.993055556,353,10,6,15.8,20.5,59,930.9,0,0
CUMBRES,11/04/2026,0.986111111,3,349,5.5,14.8,20.5,63,930.9,0,0
CUMBRES,11/04/2026,0.979166667,9,338,8.1,17.6,20.5,60,930.9,0,0
CUMBRES,11/04/2026,0.972222222,11,57,8.3,22.3,20.5,61,931.2,0,0
CUMBRES,11/04/2026,0.965277778,18,1,7.5,20.5,20.5,69,931.4,0,0
CUMBRES,11/04/2026,0.958333333,14,21,6.2,17.6,20.6,68,931.5,0,0
CUMBRES,11/04/2026,0.951388889,3,26,8.9,19.1,20.6,63,931.6,0,0
CUMBRES,11/04/2026,0.944444444,5,35,9.5,19.1,20.6,63,931.5,0,0
CUMBRES,11/04/2026,0.9375,7,38,11.2,22.3,20.7,61,931.4,0,0
CUMBRES,11/04/2026,0.930555556,356,2,9.5,20.5,20.7,69,931.4,0,0
CUMBRES,11/04/2026,0.923611111,5,359,8.3,18,20.7,71,931.4,0,0
CUMBRES,11/04/2026,0.916666667,358,18,8.6,19.4,20.6,64,931.5,0,0
CUMBRES,11/04/2026,0.909722222,351,6,7,19.1,20.5,66,931.5,0,0
CUMBRES,11/04/2026,0.902777778,355,354,8.4,17.6,20.3,66,931.5,0,0
CUMBRES,11/04/2026,0.895833333,346,351,6.2,12.2,20.3,79,931.4,0,0
CUMBRES,11/04/2026,0.888888889,346,354,8.3,19.1,20.1,84,931.4,0,0
CUMBRES,11/04/2026,0.881944444,339,20,8.2,19.8,20,78,931.4,0,0
CUMBRES,11/04/2026,0.875,332,356,10.5,23.4,19.6,93,931.4,0,0
CUMBRES,11/04/2026,0.868055556,347,44,7,18.4,19.4,99,931.3,0,0
CUMBRES,11/04/2026,0.861111111,202,233,3.8,7.6,19.4,100,931.2,0,0
CUMBRES,11/04/2026,0.854166667,306,321,3,9,19.4,100,931.2,0,0
CUMBRES,11/04/2026,0.847222222,246,232,2.5,6.8,19.5,100,931,0,0
CUMBRES,11/04/2026,0.840277778,239,192,2.9,9,19.7,100,930.4,0,0
CUMBRES,11/04/2026,0.833333333,23,335,2.4,11.9,20,100,930.3,0,0
CUMBRES,11/04/2026,0.826388889,319,315,5.4,10.4,20.3,100,930.8,0,0
CUMBRES,11/04/2026,0.819444444,162,156,2.5,8.3,20.6,100,931.2,0,0
CUMBRES,11/04/2026,0.8125,182,180,2.6,7.6,20.9,100,931.4,0,0
CUMBRES,11/04/2026,0.805555556,205,181,3.1,8.6,21.3,100,931.3,0,0
CUMBRES,11/04/2026,0.798611111,213,195,3.9,7.9,21.4,100,931.2,0,0
CUMBRES,11/04/2026,0.791666667,286,349,2.9,8.6,21.8,100,930.8,0,0
CUMBRES,11/04/2026,0.784722222,344,339,1.6,5.4,22.2,100,930.6,0,0
CUMBRES,11/04/2026,0.777777778,344,342,5,13.3,22.6,100,930.4,0,0
CUMBRES,11/04/2026,0.770833333,359,19,6,18.7,22.9,95,930.3,0,0
CUMBRES,11/04/2026,0.763888889,359,346,10.5,18.4,23.2,91,930.2,0,0
CUMBRES,11/04/2026,0.756944444,10,37,13.3,26.6,23.4,88,930,0,0
CUMBRES,11/04/2026,0.75,355,0,8.2,23,23.5,88,930.1,0,0
CUMBRES,11/04/2026,0.743055556,358,26,10.5,26.6,23.7,84,930,0,0
CUMBRES,11/04/2026,0.736111111,3,340,14.4,30.2,23.7,83,929.9,0,0
CUMBRES,11/04/2026,0.729166667,359,21,15.2,33.1,23.9,83,929.9,0,0
CUMBRES,11/04/2026,0.722222222,14,44,15.3,31,24.1,82,929.8,0,0
CUMBRES,11/04/2026,0.715277778,3,358,11.8,29.5,24.2,83,929.8,0,0
CUMBRES,11/04/2026,0.708333333,359,354,12,28.1,24,86,930,0,0
CUMBRES,11/04/2026,0.701388889,9,37,9.3,24.8,23.8,88,930.1,0,0
CUMBRES,11/04/2026,0.694444444,355,348,6.6,11.5,23.6,91,930.3,0,0
CUMBRES,11/04/2026,0.6875,349,348,6.4,22.3,23.5,96,930.5,0,0
CUMBRES,11/04/2026,0.680555556,340,336,6.3,17.6,23.5,96,930.5,0,0
CUMBRES,11/04/2026,0.673611111,334,327,7.3,15.8,23.8,94,930.6,0,0
CUMBRES,11/04/2026,0.666666667,354,346,8.3,24.1,24,85,930.6,0,0
CUMBRES,11/04/2026,0.659722222,29,2,10.4,32.4,24.3,81,930.8,0,0
CUMBRES,11/04/2026,0.652777778,19,24,12.6,37.1,24.4,83,930.7,0,0
CUMBRES,11/04/2026,0.645833333,10,37,10.6,27,24.5,86,930.8,0,0
CUMBRES,11/04/2026,0.638888889,11,42,11.2,25.9,24.2,91,931,0,0
CUMBRES,11/04/2026,0.631944444,20,0,12.2,36,24,97,931.2,0,0
CUMBRES,11/04/2026,0.625,21,45,10.4,24.1,24.1,99,931.3,0,0
CUMBRES,11/04/2026,0.618055556,19,54,10.9,23.8,24,100,931.5,0,0
CUMBRES,11/04/2026,0.611111111,25,21,11.4,36,23.8,100,931.6,0,0
CUMBRES,11/04/2026,0.604166667,23,21,11,26.6,23.8,100,931.6,0,0
CUMBRES,11/04/2026,0.597222222,32,25,11.7,27,24.1,100,931.8,0,0
CUMBRES,11/04/2026,0.590277778,8,23,11.9,27,23.8,100,932,0,0
CUMBRES,11/04/2026,0.583333333,13,353,7.6,16.2,23.3,100,932.2,0,0
CUMBRES,11/04/2026,0.576388889,22,59,6.4,19.1,23.4,100,932.3,0,0
CUMBRES,11/04/2026,0.569444444,18,60,7.8,18,23.1,100,932.4,0,0
CUMBRES,11/04/2026,0.5625,10,18,7.3,20.9,22.7,100,932.6,0,0
CUMBRES,11/04/2026,0.555555556,17,14,5.9,19.8,22.6,100,932.7,0,0
CUMBRES,11/04/2026,0.548611111,356,25,5.3,16.9,22.1,100,932.9,0,0
CUMBRES,11/04/2026,0.541666667,16,14,5,13.3,21.4,100,933,0,0
CUMBRES,11/04/2026,0.534722222,3,354,10.6,28.8,20.8,100,933.1,0,0
CUMBRES,11/04/2026,0.527777778,346,18,7.4,15.8,20.5,100,933.2,0,0
CUMBRES,11/04/2026,0.520833333,10,20,9.1,18.7,20.3,100,933.4,0,0
CUMBRES,11/04/2026,0.513888889,347,18,8,19.1,20.2,99,933.6,0,0
CUMBRES,11/04/2026,0.506944444,12,9,9.8,19.8,19.9,91,933.7,0,0
CUMBRES,11/04/2026,0.5,357,16,9.2,18.4,19.7,69,933.9,0,0
CUMBRES,11/04/2026,0.493055556,354,25,9.2,17.3,19.6,63,934,0,0
CUMBRES,11/04/2026,0.486111111,356,43,9,19.1,19.5,76,934.1,0,0
CUMBRES,11/04/2026,0.479166667,10,27,8.1,22.7,19.4,82,934.2,0,0
CUMBRES,11/04/2026,0.472222222,13,5,11.4,22.7,19.6,86,934.2,0,0
CUMBRES,11/04/2026,0.465277778,25,71,8.9,19.8,19.7,56,934.3,0,0
CUMBRES,11/04/2026,0.458333333,8,21,10,26.6,19.7,54,934.5,0,0
CUMBRES,11/04/2026,0.451388889,15,25,6.7,20.5,19.7,49,934.5,0,0
CUMBRES,11/04/2026,0.444444444,7,14,6.8,14.8,19.8,24,934.5,0,0
CUMBRES,11/04/2026,0.4375,2,36,6.3,16.2,19.7,3,934.5,0,0
CUMBRES,11/04/2026,0.430555556,3,9,6.1,15.5,19.6,0,934.4,0,0
CUMBRES,11/04/2026,0.423611111,8,28,6.2,18,19.5,1,934.4,0,0
CUMBRES,11/04/2026,0.416666667,16,22,8.1,19.4,19.6,0,934.4,0,0
CUMBRES,11/04/2026,0.409722222,26,26,5,11.5,19.6,0,934.3,0.2,0
CUMBRES,11/04/2026,0.402777778,7,36,6,20.5,19.4,0,934.2,0,0
CUMBRES,11/04/2026,0.395833333,9,38,6.8,15.5,19.2,0,934.2,0,0
CUMBRES,11/04/2026,0.388888889,21,35,8.2,18,19.2,0,934.2,0,0
CUMBRES,11/04/2026,0.381944444,14,20,8.2,18.4,19.2,0,934.1,0,0
CUMBRES,11/04/2026,0.375,17,8,8.9,18.4,19.2,0,934,0,0
CUMBRES,11/04/2026,0.368055556,18,33,7.5,15.5,19.2,0,934,0,0
CUMBRES,11/04/2026,0.361111111,18,348,8.3,15.5,19.1,0,933.9,0,0
CUMBRES,11/04/2026,0.354166667,10,19,8.6,17.3,19,0,933.8,0,0
CUMBRES,11/04/2026,0.347222222,7,22,7.7,17.6,19,0,933.7,0,0
CUMBRES,11/04/2026,0.340277778,355,342,7.9,15.8,19,0,933.6,0,0
CUMBRES,11/04/2026,0.333333333,8,17,9.5,19.8,19,0,933.6,0,0
CUMBRES,11/04/2026,0.326388889,16,40,6.9,13.7,19,0,933.5,0,0
CUMBRES,11/04/2026,0.319444444,15,26,5.6,11.9,18.9,0,933.5,0,0
CUMBRES,11/04/2026,0.3125,13,40,4.2,9,18.9,0,933.4,0,0
CUMBRES,11/04/2026,0.305555556,3,38,4.5,9,18.8,0,933.4,0,0
CUMBRES,11/04/2026,0.298611111,5,22,3.8,9.7,18.8,0,933.3,0,0
CUMBRES,11/04/2026,0.291666667,37,67,1.9,7.2,18.7,0,933.2,0,0
CUMBRES,11/04/2026,0.284722222,156,153,1.6,3.2,18.7,0,933,0,0
CUMBRES,11/04/2026,0.277777778,324,213,0.7,2.5,18.7,0,933,0,0
CUMBRES,11/04/2026,0.270833333,281,355,0.7,2.5,18.7,0,932.9,0,0
CUMBRES,11/04/2026,0.263888889,60,344,1.1,5.8,18.6,0,932.9,0,0
CUMBRES,11/04/2026,0.256944444,10,351,2.1,5,18.6,0,932.9,0,0
CUMBRES,11/04/2026,0.25,336,350,1.9,6.5,18.6,0,932.8,0,0
CUMBRES,11/04/2026,0.243055556,182,170,1,2.5,18.6,0,932.7,0,0
CUMBRES,11/04/2026,0.236111111,193,32,2.4,5.4,18.6,0,932.6,0,0
CUMBRES,11/04/2026,0.229166667,350,83,1.8,5.4,18.6,0,932.4,0,0
CUMBRES,11/04/2026,0.222222222,18,51,2.3,9.7,18.6,0,932.4,0,0
CUMBRES,11/04/2026,0.215277778,9,18,5.6,12.2,18.6,0,932.3,0,0
CUMBRES,11/04/2026,0.208333333,14,28,5.5,13,18.6,0,932.3,0,0
CUMBRES,11/04/2026,0.201388889,1,30,6.2,14,18.6,0,932.3,0,0
CUMBRES,11/04/2026,0.194444444,5,306,5.4,13.7,18.6,0,932.1,0,0
CUMBRES,11/04/2026,0.1875,9,14,5.2,12.2,18.6,0,932,0,0
CUMBRES,11/04/2026,0.180555556,354,14,5.4,13.7,18.7,0,931.8,0,0
CUMBRES,11/04/2026,0.173611111,6,37,8.2,22.7,18.7,0,931.8,0,0
CUMBRES,11/04/2026,0.166666667,13,42,9,22.3,18.7,0,931.8,0,0
CUMBRES,11/04/2026,0.159722222,15,36,9.3,26.3,18.7,0,931.9,0,0
CUMBRES,11/04/2026,0.152777778,14,56,8.7,25.2,18.6,0,931.9,0,0
CUMBRES,11/04/2026,0.145833333,27,42,7.2,24.5,18.6,0,932,0,0
CUMBRES,11/04/2026,0.138888889,21,19,7.5,20.2,18.6,0,932,0,0
CUMBRES,11/04/2026,0.131944444,30,52,8.5,25.9,18.6,0,932,0,0
CUMBRES,11/04/2026,0.125,19,36,9.2,21.6,18.7,0,931.9,0,0
CUMBRES,11/04/2026,0.118055556,18,28,9.5,26.6,18.7,0,931.9,0,0
CUMBRES,11/04/2026,0.111111111,10,40,9.4,19.1,18.7,0,932,0,0
CUMBRES,11/04/2026,0.104166667,22,23,6.6,16.2,18.7,0,932.1,0,0
CUMBRES,11/04/2026,0.097222222,14,28,5.4,16.2,18.7,0,932.1,0,0
CUMBRES,11/04/2026,0.090277778,12,20,10.3,21.2,18.7,0,932.3,0,0
CUMBRES,11/04/2026,0.083333333,14,33,9.1,20.9,18.7,0,932.3,0,0
CUMBRES,11/04/2026,0.076388889,0,327,9,18.4,18.7,0,932.3,0,0
CUMBRES,11/04/2026,0.069444444,20,356,7.7,16.9,18.7,0,932.4,0,0
CUMBRES,11/04/2026,0.0625,13,18,9.4,20.2,18.6,0,932.5,0,0
CUMBRES,11/04/2026,0.055555556,7,27,8,20.9,18.6,0,932.6,0,0
CUMBRES,11/04/2026,0.048611111,359,29,8.6,19.1,18.5,0,932.7,0,0
CUMBRES,11/04/2026,0.041666667,7,33,5.5,17.6,18.4,0,932.8,0,0
CUMBRES,11/04/2026,0.034722222,43,38,1.7,7.9,18.4,0,932.9,0,0
CUMBRES,11/04/2026,0.027777778,353,42,3.6,9.7,18.4,0,932.9,0,0
CUMBRES,11/04/2026,0.020833333,0,17,6.8,15.8,18.4,0,933,0,0
CUMBRES,11/04/2026,0.013888889,10,28,7.2,13.3,18.4,2,933,0,0
CUMBRES,11/04/2026,0.006944444,9,10,5,11.5,18.4,11,933.1,0,0
CUMBRES,11/04/2026,0,32,39,4.7,11.9,18.4,15,933.1,0,0
CUMBRES,10/04/2026,0.993055556,359,354,6.4,11.9,18.4,24,933.2,0,0
CUMBRES,10/04/2026,0.986111111,3,24,6,13,18.4,33,933.3,0,0
CUMBRES,10/04/2026,0.979166667,25,17,4.5,11.2,18.4,39,933.4,0,0
CUMBRES,10/04/2026,0.972222222,4,14,3.8,10.8,18.4,46,933.4,0,0
CUMBRES,10/04/2026,0.965277778,1,338,3.7,11.5,18.4,56,933.4,0,0
CUMBRES,10/04/2026,0.958333333,12,338,3.7,11.2,18.4,62,933.4,0,0
CUMBRES,10/04/2026,0.951388889,357,351,5.7,10.1,18.4,71,933.5,0,0
CUMBRES,10/04/2026,0.944444444,9,22,5.1,11.2,18.5,80,933.6,0,0
CUMBRES,10/04/2026,0.9375,329,342,2.1,5.8,18.5,86,933.7,0,0
CUMBRES,10/04/2026,0.930555556,346,112,0.8,3.6,18.5,94,933.8,0,0
CUMBRES,10/04/2026,0.923611111,265,110,1.3,4,18.5,100,933.8,0,0
CUMBRES,10/04/2026,0.916666667,235,225,2,4,18.5,100,933.9,0,0
CUMBRES,10/04/2026,0.909722222,199,180,3.1,7.9,18.5,100,934,0,0
CUMBRES,10/04/2026,0.902777778,359,26,3.8,11.2,18.6,100,933.9,0,0
CUMBRES,10/04/2026,0.895833333,357,355,6.1,11.5,18.6,100,933.9,0,0
CUMBRES,10/04/2026,0.888888889,351,7,7.2,16.2,18.6,100,933.8,0,0
CUMBRES,10/04/2026,0.881944444,349,16,8.5,19.1,18.6,100,933.7,0,0
CUMBRES,10/04/2026,0.875,351,15,8.8,15.8,18.6,100,933.7,0,0
CUMBRES,10/04/2026,0.868055556,350,22,8.7,19.1,18.7,100,933.8,0,0
CUMBRES,10/04/2026,0.861111111,352,333,8.5,19.4,18.8,100,933.8,0,0
CUMBRES,10/04/2026,0.854166667,355,16,9.3,18,19,100,933.7,0,0
CUMBRES,10/04/2026,0.847222222,352,26,10.5,19.8,19.2,100,933.6,0,0
CUMBRES,10/04/2026,0.840277778,356,11,10.7,22.3,19.2,100,933.6,0,0
CUMBRES,10/04/2026,0.833333333,355,337,8,16.2,19.2,100,933.5,0,0
CUMBRES,10/04/2026,0.826388889,359,19,9.8,25.6,19.2,100,933.4,0,0
CUMBRES,10/04/2026,0.819444444,351,346,8.8,16.2,19.2,100,933.3,0,0
CUMBRES,10/04/2026,0.8125,359,6,8.5,16.2,19.1,100,933.2,0,0
CUMBRES,10/04/2026,0.805555556,11,24,9.4,21.6,19.1,100,933.1,0,0
CUMBRES,10/04/2026,0.798611111,11,355,8.4,17.3,19.2,100,933,0,0
CUMBRES,10/04/2026,0.791666667,9,31,8.3,18.7,19.2,100,932.8,0,0
CUMBRES,10/04/2026,0.784722222,360,27,9.1,16.6,19.2,100,932.8,0,0
CUMBRES,10/04/2026,0.777777778,355,348,8.6,19.8,19.2,100,932.8,0,0
CUMBRES,10/04/2026,0.770833333,5,29,8.8,17.3,19.3,100,932.8,0,0
CUMBRES,10/04/2026,0.763888889,16,44,7.1,21.2,19.3,100,932.7,0,0
CUMBRES,10/04/2026,0.756944444,27,47,6.7,16.6,19.4,100,932.5,0,0
CUMBRES,10/04/2026,0.75,36,43,7.8,18.4,19.4,100,932.4,0,0
CUMBRES,10/04/2026,0.743055556,28,29,8.2,22.7,19.4,100,932.4,0,0
CUMBRES,10/04/2026,0.736111111,31,53,8.7,22.7,19.4,100,932.6,0,0
CUMBRES,10/04/2026,0.729166667,41,29,9.7,26.6,19.5,100,932.6,0,0
CUMBRES,10/04/2026,0.722222222,35,53,8.5,25.6,19.6,100,932.5,0,0
CUMBRES,10/04/2026,0.715277778,41,25,10.2,24.8,19.7,100,932.3,0,0
CUMBRES,10/04/2026,0.708333333,41,68,9.5,28.8,19.7,100,932.3,0,0
CUMBRES,10/04/2026,0.701388889,24,50,9.9,24.1,19.7,100,932.3,0,0
CUMBRES,10/04/2026,0.694444444,22,50,10.2,23,19.6,100,932.3,0,0
CUMBRES,10/04/2026,0.6875,22,348,9.6,19.8,19.6,100,932.3,0.2,0
CUMBRES,10/04/2026,0.680555556,10,19,8.1,22.7,19.5,100,932.3,0,0
CUMBRES,10/04/2026,0.673611111,19,20,10.4,22.3,19.3,100,932.4,0,0
CUMBRES,10/04/2026,0.666666667,14,41,8.6,17.6,19.2,100,932.4,0,0
CUMBRES,10/04/2026,0.659722222,21,24,7.4,19.1,19.1,100,932.5,0,0
CUMBRES,10/04/2026,0.652777778,10,30,8.6,21.2,19.1,100,932.6,0,0
CUMBRES,10/04/2026,0.645833333,23,33,7.5,20.9,19.2,100,932.6,0,0
CUMBRES,10/04/2026,0.638888889,32,49,8.1,22.7,19.4,100,932.7,0,0
CUMBRES,10/04/2026,0.631944444,38,21,9,20.9,19.6,100,932.7,0,0
CUMBRES,10/04/2026,0.625,36,54,10.7,25.9,19.9,100,932.7,0,0
CUMBRES,10/04/2026,0.618055556,37,39,10.1,22,20.4,100,932.8,0,0
CUMBRES,10/04/2026,0.611111111,27,51,7.5,22.3,20.7,100,932.9,0,0
CUMBRES,10/04/2026,0.604166667,358,34,4,11.2,20.5,100,933,0,0
CUMBRES,10/04/2026,0.597222222,22,66,5,13.7,20.2,100,933.1,0,0
CUMBRES,10/04/2026,0.590277778,35,47,7.1,18,19.9,100,933.2,0,0
CUMBRES,10/04/2026,0.583333333,38,61,9.2,24.1,19.9,100,933.3,0,0
CUMBRES,10/04/2026,0.576388889,51,53,7.6,23.8,20.4,100,933.5,0,0
CUMBRES,10/04/2026,0.569444444,49,78,6.7,17.6,21,100,933.5,0,0
CUMBRES,10/04/2026,0.5625,37,44,5.6,14.8,21.7,100,933.5,0,0
CUMBRES,10/04/2026,0.555555556,86,67,5.1,13.7,22,100,933.5,0,0
CUMBRES,10/04/2026,0.548611111,97,54,2.4,9.4,21,100,933.6,0,0
CUMBRES,10/04/2026,0.541666667,165,177,2.4,6.1,20.1,100,933.7,0,0
CUMBRES,10/04/2026,0.534722222,343,309,2.9,8.3,19.3,100,933.9,0,0
CUMBRES,10/04/2026,0.527777778,199,225,1.7,4.7,18.9,100,934,0,0
CUMBRES,10/04/2026,0.520833333,192,220,1.3,3.2,18.9,100,934.1,0,0
CUMBRES,10/04/2026,0.513888889,210,202,2.3,3.6,18.9,100,934.1,0,0
CUMBRES,10/04/2026,0.506944444,175,59,1.7,3.6,18.9,100,934.2,0,0
CUMBRES,10/04/2026,0.5,81,71,3.1,8.6,18.9,100,934.2,0,0
CUMBRES,10/04/2026,0.493055556,82,82,4.5,10.8,19,100,934.3,0,0
CUMBRES,10/04/2026,0.486111111,75,83,6.4,14.8,19.1,100,934.4,0,0
CUMBRES,10/04/2026,0.479166667,157,82,3.9,9.4,19.3,100,934.4,0,0
CUMBRES,10/04/2026,0.472222222,194,154,3.6,7.6,19.3,100,934.5,0,0
CUMBRES,10/04/2026,0.465277778,197,178,4.3,6.5,19.4,100,934.6,0,0
CUMBRES,10/04/2026,0.458333333,179,175,1.4,4.3,19.5,100,934.5,0,0
CUMBRES,10/04/2026,0.451388889,151,113,0.6,2.9,19.5,100,934.4,0,0
CUMBRES,10/04/2026,0.444444444,90,116,2.9,6.5,19.5,100,934.4,0,0
CUMBRES,10/04/2026,0.4375,85,59,2.5,7.2,19.5,100,934.3,0,0
CUMBRES,10/04/2026,0.430555556,125,174,0.9,3.2,19.5,100,934.1,0,0
CUMBRES,10/04/2026,0.423611111,185,153,2.2,5.8,19.5,100,934,0,0
CUMBRES,10/04/2026,0.416666667,169,167,2.9,5,19.6,100,933.9,0,0
CUMBRES,10/04/2026,0.409722222,186,198,2.1,5.4,19.5,100,933.8,0,0
CUMBRES,10/04/2026,0.402777778,166,173,2.3,6.8,19.3,100,933.8,0,0
CUMBRES,10/04/2026,0.395833333,180,159,4.5,9,19.1,100,933.8,0,0
CUMBRES,10/04/2026,0.388888889,200,194,3.9,6.5,19,100,933.8,0,0
CUMBRES,10/04/2026,0.381944444,185,203,3,6.5,18.8,100,933.7,0,0
CUMBRES,10/04/2026,0.375,152,85,2,4,18.7,100,933.6,0,0
CUMBRES,10/04/2026,0.368055556,83,67,3.4,6.8,18.6,30,933.5,0,0
CUMBRES,10/04/2026,0.361111111,93,96,3.8,7.6,18.4,0,933.4,0,0
CUMBRES,10/04/2026,0.354166667,94,98,3.6,7.6,17.9,0,933.2,0,0
CUMBRES,10/04/2026,0.347222222,92,91,4,8.6,17.5,0,933.1,0,0
CUMBRES,10/04/2026,0.340277778,90,81,3.4,7.6,17.3,0,933.1,0,0
CUMBRES,10/04/2026,0.333333333,104,93,0.7,3.2,16.9,0,933,0,0
CUMBRES,10/04/2026,0.326388889,73,54,1.4,5.4,16.7,0,932.9,0,0
CUMBRES,10/04/2026,0.319444444,86,45,1.1,3.6,16.4,0,932.8,0,0
CUMBRES,10/04/2026,0.3125,177,182,1.8,4.7,15.9,0,932.7,0,0
CUMBRES,10/04/2026,0.305555556,177,162,1.3,4.3,15.7,0,932.6,0,0
CUMBRES,10/04/2026,0.298611111,200,230,1.5,3.2,15.6,0,932.6,0,0
CUMBRES,10/04/2026,0.291666667,264,294,2.5,5.8,15.7,0,932.5,0,0
CUMBRES,10/04/2026,0.284722222,269,308,1.7,4,16,0,932.5,0,0
CUMBRES,10/04/2026,0.277777778,234,245,1.7,4,16.1,0,932.5,0,0
CUMBRES,10/04/2026,0.270833333,173,115,2.4,4.7,16,0,932.4,0,0
CUMBRES,10/04/2026,0.263888889,21,344,1.9,5,15.9,0,932.2,0,0
CUMBRES,10/04/2026,0.256944444,65,90,1.1,2.5,16.1,0,932.1,0,0
CUMBRES,10/04/2026,0.25,309,265,1.4,4.3,16.2,0,932.1,0,0
CUMBRES,10/04/2026,0.243055556,285,260,1.9,4,16.2,0,932.1,0,0
CUMBRES,10/04/2026,0.236111111,294,272,2.2,5,16.1,0,932,0,0
CUMBRES,10/04/2026,0.229166667,54,14,1.6,4.7,16.1,0,931.9,0,0
CUMBRES,10/04/2026,0.222222222,62,140,0.7,3.2,16.1,0,931.8,0,0
CUMBRES,10/04/2026,0.215277778,159,173,1.4,3.2,16,0,931.8,0,0
CUMBRES,10/04/2026,0.208333333,11,331,1.4,3.6,16,0,931.7,0,0
CUMBRES,10/04/2026,0.201388889,344,351,2,4.7,16.1,0,931.7,0,0
CUMBRES,10/04/2026,0.194444444,316,268,1.4,5,16.1,0,931.8,0,0
CUMBRES,10/04/2026,0.1875,333,2,3.3,5.4,16.1,0,931.7,0,0
CUMBRES,10/04/2026,0.180555556,343,85,1.4,4.3,16.2,0,931.7,0,0
CUMBRES,10/04/2026,0.173611111,198,45,1.9,6.1,16.3,0,931.7,0,0
CUMBRES,10/04/2026,0.166666667,340,50,3.7,13.3,16.3,0,931.7,0,0
CUMBRES,10/04/2026,0.159722222,346,14,3.2,9,16.4,0,931.8,0,0
CUMBRES,10/04/2026,0.152777778,332,327,4.4,11.5,16.4,0,931.8,0,0
CUMBRES,10/04/2026,0.145833333,353,318,4.2,11.5,16.3,1,931.8,0,0
CUMBRES,10/04/2026,0.138888889,333,19,6.1,15.5,16.3,11,931.9,0,0
CUMBRES,10/04/2026,0.131944444,343,33,7,19.1,16.3,32,931.8,0,0
CUMBRES,10/04/2026,0.125,359,350,6.5,14.4,16.4,32,931.9,0,0
CUMBRES,10/04/2026,0.118055556,356,359,4.7,13.3,16.5,43,932.1,0,0
CUMBRES,10/04/2026,0.111111111,345,345,5.9,16.6,16.6,46,932.3,0,0
CUMBRES,10/04/2026,0.104166667,6,36,6.5,14,16.7,54,932.5,0,0
CUMBRES,10/04/2026,0.097222222,2,338,5.9,14.4,16.8,59,932.6,0,0
CUMBRES,10/04/2026,0.090277778,3,20,9.1,20.5,16.8,55,932.8,0,0
CUMBRES,10/04/2026,0.083333333,8,18,10,22.3,16.8,55,932.9,0,0
CUMBRES,10/04/2026,0.076388889,5,29,10.2,24.5,16.8,53,932.8,0,0
CUMBRES,10/04/2026,0.069444444,5,358,5.7,14,16.8,57,932.8,0,0
CUMBRES,10/04/2026,0.0625,12,26,5.9,16.9,16.9,58,933,0,0
CUMBRES,10/04/2026,0.055555556,13,25,5.8,19.8,17,54,933.1,0,0
CUMBRES,10/04/2026,0.048611111,8,23,8.3,19.8,17,45,933.3,0,0
CUMBRES,10/04/2026,0.041666667,2,17,10.7,23.4,17,39,933.2,0,0
